ENG_NA_020001_20161020_G0023FSUL_0001.4	None
ENG_NA_020001_20161020_G0023FSUL_0001.4	(f / family :ARG1-of (h / have-org-role-91))
NW_XIN_ENG_0191_2005_0405.12	(x0 / 1 :quant-of (p / person :ARG1-of (b / be-located-at-91) :ARG1-of (i / include-91)))
PROXY_XIN_ENG_20020905_0122.20	(m / minister :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_XIN_ENG_20041219_0059.8	(p2 / president :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_XIN_ENG_20041219_0059.8	(p4 / private-03 :ARG1 (s4 / sector))
DF-199-194215-653_0484.13	None
DF-199-194215-653_0484.13	(e / ex :time-of (h / have-rel-role-91))
DF-199-194215-653_0484.13	(u / use-01 :ARG0 (p / person))
DF-199-194215-653_0484.13	(s2 / son :ARG2-of (h2 / have-rel-role-91 :ARG0 (p2 / person)))
NW_XIN_ENG_0191_2005_0405.16	(b / before :op1 (n2 / now))
bolt12_6455_6561.36	(o / other :mod-of (p / person))
PROXY_NYT_ENG_20050716_0171.47	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_NYT_ENG_20050716_0171.53	(e / employ-01 :ARG1 (p2 / person))
DF-200-192400-625_7744.18	(p / psychology :topic-of (c / class))
DF-200-192400-625_7744.18	(x1 / ":P" :value-of (e / emoticon))
DF-200-192400-625_7557.28	(g / good-02 :ARG2-of (h / have-degree-91 :ARG3 (m2 / more)))
DF-200-192400-625_7557.28	(e2 / equal :ARG3-of (h2 / have-degree-91))
nw.chtb_0302.5	(c / chairman :ARG2-of (h2 / have-org-role-91 :ARG0 (p2 / person)))
DF-200-192400-625_6304.18	(g / go-02 :mode (i / imperative))
DF-200-192400-625_6304.18	(s / see-01 :mode (i2 / imperative))
DF-200-192400-625_6304.18	(d / doctor :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
DF-200-192400-625_6304.18	(s2 / see-01 :mode (i3 / imperative))
PROXY_XIN_ENG_20020905_0122.13	(g3 / govern-01 :ARG0 (g2 / government-organization))
PROXY_XIN_ENG_20020905_0122.13	(a3 / activist :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_XIN_ENG_20020905_0122.13	(a2 / and :op2 (p3 / person))
PROXY_XIN_ENG_20020905_0122.13	(a4 / activist :ARG2-of (h2 / have-org-role-91))
DF-200-192400-625_7557.30	(f / few :quant-of (b / before :op1 (n / now)))
PROXY_XIN_ENG_20030624_0298.10	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_NYT_ENG_20071115_0274.19	(d / diplomat :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_NYT_ENG_20071115_0274.19	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_LTW_ENG_20080727_0030.29	(h3 / high-02 :ARG2-of (h2 / have-degree-91 :ARG3 (m / more)))
wb.eng_0003.25	None
PROXY_NYT_ENG_20050716_0171.23	(d2 / depend-01 :polarity (x3 / -))
NW_AFP_ENG_0017_2003_0607.1	(c / chief :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
NW_AFP_ENG_0017_2003_0607.1	(p7 / president :ARG2-of (h3 / have-org-role-91 :ARG0 (p6 / person)))
NW_AFP_ENG_0017_2003_0607.1	(m2 / minister :ARG2-of (h2 / have-org-role-91 :ARG0 (p4 / person)))
ENG_NA_020001_20161020_G0023FSUV_0001.4	None
PROXY_XIN_ENG_20040407_0026.6	(s3 / suspect-01 :ARG2 (p2 / person))
PROXY_NYT_ENG_20081008_0040.17	(s4 / sail-01 :ARG0 (p2 / person))
bolt12_6455_6561.16	(m2 / many :quant-of (t2 / thing))
PROXY_XIN_ENG_20011006_0073.3	(g2 / govern-01 :ARG0 (g / government-organization))
ENG_NA_020001_20161020_G0023FSW2_0001.4	(d / do-02 :ARG1 (t / thing))
DF-200-192400-625_7200.2	(m / more :ARG3-of (h / have-degree-91))
bolt12_91455_5312.1	(i / include-91 :ARG1 (p / person))
NW_XIN_ENG_0195_2008_0420.16	(d / drive-01 :ARG0 (p / person))
DF-200-192400-625_7806.4	(s2 / study-01 :ARG0 (p / person))
DF-200-192400-625_7806.4	(e / employ-01 :ARG1 (p2 / person) :polarity (x1 / -))
DF-200-192400-625_7200.13	(t2 / toe :prep-on-of (w / walk-01))
NW_AFP_ENG_0012_2003_0419.6	(s3 / secretary :ARG2-of (h / have-org-role-91))
DF-200-192400-625_6304.9	None
DF-200-192400-625_6304.9	(c / counsel-01 :ARG0 (p / person))
PROXY_LTW_ENG_20070930_0021.13	(d / declare-02 :polarity (x2 / -))
NW_AFP_ENG_0013_2003_0427.9	(c / convict-01 :ARG1 (p / person))
DF-200-192400-625_7557.33	(d / do-02 :ARG1 (i / it))
PROXY_XIN_ENG_20040922_0123.16	(m / member :ARG2-of (h / have-org-role-91))
PROXY_XIN_ENG_20040922_0123.16	(g2 / globe :mod-of (d2 / develop-02))
PROXY_XIN_ENG_20040429_0189.6	(p2 / premier :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_XIN_ENG_20040429_0189.6	(g4 / govern-01 :ARG0 (g3 / government-organization))
NW_AFP_ENG_0015_2003_0514.2	(m / minister :ARG2-of (h / have-org-role-91 :ARG0 (p3 / person)))
DF-200-192400-625_6344.23	None
wb.eng_0003.81	None
bolt12_6455_6561.32	(g / great :mod-of (w2 / wall))
PROXY_NYT_ENG_20070618_0031.13	(o / official :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
ENG_NA_020001_20161020_G0023FSVY_0001.6	(c2 / capital :ARG2-of (h / have-org-role-91 :ARG0 (c / city)))
ENG_NA_020001_20161020_G0023FSVY_0001.6	(s / send-01 :ARG0 (y / you) :mode (i / imperative))
PROXY_NYT_ENG_20080808_0162.17	(m / minister :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
ENG_DF_000170_20050903_C00020J0V_0001.46	(s / separate-01 :ARG0 (y / you))
nw.chtb_0318.4	(a / and :op2 (p / person))
nw.chtb_0318.4	(o / official :ARG2-of (h / have-org-role-91 :ARG0 (p2 / person)))
PROXY_NYT_ENG_20050716_0171.7	(l / large :ARG2-of (h / have-degree-91 :ARG3 (m / most)))
ENG_NA_020001_20161020_G0023FSVS_0001.5	(w / wait-01 :op2-of (a / and))
nw.chtb_0318.7	(l / large :ARG2-of (h2 / have-degree-91 :ARG3 (m2 / most)))
PROXY_NYT_ENG_20070618_0031.12	(o / official :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_LTW_ENG_20080727_0030.6	(p2 / president :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
NW_AFP_ENG_0015_2003_0514.7	(m2 / minister :ARG2-of (h / have-org-role-91 :ARG0 (p2 / person)))
PROXY_XIN_ENG_20020905_0122.15	(p3 / personnel :ARG2-of (h / have-org-role-91 :ARG0 (p2 / person)))
PROXY_NYT_ENG_20050716_0171.4	(p2 / president :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_NYT_ENG_20050716_0171.4	(c7 / criticize-01 :ARG0 (p5 / person))
ENG_DF_000170_20050903_C00020J0V_0001.12	(a / and :op2 (t / thing))
PROXY_XIN_ENG_20040922_0123.15	(m / member :ARG2-of (h / have-org-role-91))
PROXY_XIN_ENG_20040922_0123.15	(l / legal-02 :polarity (x5 / -))
PROXY_NYT_ENG_20040724_0084.15	(t2 / threaten-01 :ARG1 (t / thing))
PROXY_NYT_ENG_20040724_0084.15	(t3 / traffic-01 :ARG0 (p / person))
ENG_NA_020001_20161020_G0023FSW5_0001.6	(w / work-01 :ARG0 (p / person))
ENG_DF_000170_20050903_C00020J0V_0001.21	(m / more :mod-of (t / thing))
PROXY_XIN_ENG_20021228_0162.14	(i / inspect-01 :ARG0 (p / person))
PROXY_XIN_ENG_20040407_0026.4	(x3 / 2 :quant-of (p / person))
PROXY_XIN_ENG_20040407_0026.4	(m / most :ARG3-of (h2 / have-degree-91))
PROXY_NYT_ENG_20070618_0031.4	(g2 / govern-01 :ARG0 (g / government-organization))
DF-200-192400-625_7557.22	None
PROXY_NYT_ENG_20050716_0171.56	(g3 / govern-01 :ARG0 (g2 / government-organization))
PROXY_NYT_ENG_20071115_0274.12	(d2 / diplomat :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
DF-200-192400-625_7557.15	(m / mum :ARG2-of (h / have-rel-role-91 :ARG0 (p / person)))
DF-200-192400-625_7046.1	(n / need-01 :ARG1-of (f2 / feel-01))
DF-200-192400-625_6344.15	(s / so :ARG3-of (h2 / have-quant-91))
DF-200-192400-625_6344.15	(g / good-02 :ARG2-of (h / have-degree-91 :ARG3 (m / more)))
PROXY_NYT_ENG_20050716_0171.15	(s / support-01 :ARG0 (p / person))
PROXY_XIN_ENG_20041010_0024.15	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_XIN_ENG_20041010_0024.15	(g4 / govern-01 :ARG0 (g3 / government-organization))
PROXY_NYT_ENG_20050716_0171.16	None
PROXY_NYT_ENG_20050716_0171.16	(m / marine :ARG2-of (h / have-org-role-91 :ARG0 (p3 / person)))
PROXY_NYT_ENG_20050716_0171.16	(d / do-02 :ARG1 (t / thing))
PROXY_NYT_ENG_20040724_0084.24	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_NYT_ENG_20040724_0084.24	(m2 / more :ARG3-of (h / have-degree-91))
PROXY_NYT_ENG_20040724_0084.24	(t / traffic-01 :ARG0 (p2 / person))
PROXY_NYT_ENG_20040724_0084.24	(t2 / threaten-01 :polarity (x2 / -))
ENG_NA_020001_20161020_G0023FSW3_0001.5	(m / more :ARG3-of (h2 / have-quant-91))
PROXY_LTW_ENG_20070831_0072.5	(a / and :op1 (p / person))
PROXY_LTW_ENG_20070831_0072.5	(o2 / official :ARG2-of (h2 / have-org-role-91 :ARG0 (p2 / person)))
PROXY_XIN_ENG_20040403_0262.16	(m / most :ARG3-of (h / have-degree-91))
PROXY_XIN_ENG_20040403_0262.16	(p4 / partner-01 :ARG1 (t2 / thing))
wb.eng_0003.20	(t / think-01 :ARG0 (y / you) :mode (i / imperative))
PROXY_NYT_ENG_20050716_0171.63	(t / train-01 :ARG3-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_NYT_ENG_20050716_0171.63	(s / study-01 :ARG0 (p4 / person))
DF-200-192400-625_7744.1	None
DF-200-192400-625_7744.1	(b / belong-01 :ARG0 (t / thing))
PROXY_XIN_ENG_20020725_0333.11	(a / agent :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_XIN_ENG_20020725_0333.11	(c / command-02 :ARG0 (p3 / person))
NW_XIN_ENG_0195_2008_0420.3	(l2 / land :ARG1-of (s2 / slide-01))
bolt12_9145_5536.1	(a / act-01 :ARG0 (p / person))
PROXY_XIN_ENG_20021228_0162.6	(e / expert-01 :ARG1 (p / person :ARG0-of (h / have-org-role-91)))
NW_XIN_ENG_0194_2007_0704.3	(o / other :mod-of (p2 / person))
NW_AFP_ENG_0014_2003_0502.4	(o / official :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
DF-200-192400-625_7200.11	(b / brother :ARG2-of (h / have-rel-role-91 :ARG0 (p / person)))
PROXY_XIN_ENG_20021228_0162.4	(i / inspect-01 :ARG3-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_XIN_ENG_20020725_0333.5	(o / officer :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_XIN_ENG_20021020_0012.15	(x1 / 100 :op1-of (m2 / multiple))
PROXY_XIN_ENG_20021020_0012.15	(p2 / personnel :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_NYT_ENG_20070828_0223.15	(p2 / purpose :ARG2-of (h / have-purpose-91))
PROXY_XIN_ENG_20031107_0242.7	(s2 / spokeswoman :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_XIN_ENG_20021020_0012.9	(d / drive-01 :ARG0 (p / person))
DF-199-194215-653_0484.20	(d / do-02 :mode (i / imperative))
DF-199-194215-653_0484.20	(w / want-01 :ARG1 (t / thing))
wb.eng_0003.32	(o / other :mod-of (t / thing))
DF-199-194215-653_0484.17	(s / say-01 :ARG0 (p / person))
DF-199-194215-653_0484.17	(g / get-through-12 :ARG0 (i2 / it))
DF-200-192400-625_7200.16	(t / to-the-point :ARG3-of (h / have-quant-91))
DF-200-192400-625_7200.16	(m / more :ARG3-of (h2 / have-degree-91))
ENG_DF_000170_20050903_C00020J0V_0001.24	(c / contact-01 :ARG0 (y / you) :mode (i2 / imperative))
DF-200-192400-625_7744.22	(t / to-the-point :ARG3-of (h / have-degree-91))
PROXY_NYT_ENG_20050716_0171.14	(l / left-19 :ARG1 (p / person))
PROXY_XIN_ENG_20020701_0314.11	(l / legal-02 :polarity (x2 / -))
PROXY_LTW_ENG_20070930_0021.6	(o / official :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_LTW_ENG_20070930_0021.6	(p2 / proliferate-01 :polarity (x2 / -))
bolt12_64556_5627.2	(p / pledge-01 :ARG0 (y / you) :mode (i3 / imperative))
NW_AFP_ENG_0010_2003_0401.1	(c2 / chancellor :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
NW_AFP_ENG_0010_2003_0401.1	(c4 / chairman :ARG2-of (h3 / have-org-role-91 :ARG0 (p2 / person)))
PROXY_NYT_ENG_20020406_0118.41	(g / general :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
DF-200-192400-625_6304.4	(b / bar :mod (u / union :consist-of (p / person :ARG0-of (s / study-01))))
PROXY_LTW_ENG_20080727_0030.10	(r / report-01 :ARG1 (t / thing))
DF-199-194215-653_0484.1	(m / mother :ARG2-of (h / have-rel-role-91 :ARG1 (p / person)))
PROXY_NYT_ENG_20040724_0084.27	(p2 / president :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
DF-200-192400-625_7806.17	(f / friend :ARG2-of (h3 / have-rel-role-91 :ARG0 (p / person)))
DF-200-192400-625_7806.17	(g / go-08 :ARG1 (t2 / thing :ARG1-of (w2 / wrong-02)))
NW_XIN_ENG_0209_2008_0513.5	(s2 / survive-01 :ARG0 (p / person))
NW_XIN_ENG_0209_2008_0513.5	(h6 / hard-02 :ARG2-of (h5 / have-degree-91 :ARG3 (m / most)))
NW_XIN_ENG_0195_2008_0420.13	(f / forecast-01 :ARG0 (p / person))
NW_XIN_ENG_0195_2008_0420.13	(c2 / come-01 :ARG1 (d / day))
NW_XIN_ENG_0195_2008_0420.13	(l / land :ARG1-of (s4 / slide-01))
PROXY_XIN_ENG_20031107_0242.9	(m / minister :ARG2-of (h / have-org-role-91))
PROXY_XIN_ENG_20031107_0242.9	(m2 / minister :ARG2-of (h2 / have-org-role-91))
PROXY_XIN_ENG_20040403_0262.11	(c / commander :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_XIN_ENG_20040403_0262.11	(l / lieutenant-general :ARG2-of (h2 / have-org-role-91))
nw.chtb_0302.6	(g2 / govern-01 :ARG0 (g / government-organization))
wb.eng_0003.99	(f / forbid-01 :mode (i / imperative))
NW_AFP_ENG_0009_2003_0330.4	(p3 / protest-01 :ARG0 (p2 / person))
NW_AFP_ENG_0009_2003_0330.4	(x1 / 2000 :ARG2-of (n3 / number-01))
NW_AFP_ENG_0009_2003_0330.4	(s2 / show-up-02 :ARG1 (p4 / person))
NW_AFP_ENG_0009_2003_0330.4	None
DF-200-192400-625_7806.18	(g2 / good-02 :ARG2-of (h / have-degree-91 :ARG3 (m3 / more)))
wb.eng_0003.30	(f / feel-01 :ARG1 (t / thing))
PROXY_XIN_ENG_20041010_0024.13	(o / official :ARG2-of (h / have-org-role-91 :ARG0 (p2 / person)))
PROXY_XIN_ENG_20020725_0333.10	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_XIN_ENG_20020725_0333.10	(p3 / president :ARG2-of (h / have-org-role-91))
ENG_NA_020001_20161020_G0023FSVW_0001.6	None
ENG_NA_020001_20161020_G0023FSUJ_0001.6	(h / help-01 :ARG0 (y / you) :mode (i / imperative))
PROXY_XIN_ENG_20020701_0314.13	(g2 / govern-01 :ARG0 (g / government-organization))
DF-200-192400-625_7046.8	(m2 / moan-01 :ARG0 (p / person))
bolt12_91455_5310.1	(x0 / "p." :value-of (a / amr-unintelligible))
bolt12_6455_6561.28	(t3 / think-01 :ARG1 (t2 / thing))
PROXY_NYT_ENG_20040724_0084.39	(r / ranch-01 :ARG0 (p / person))
PROXY_NYT_ENG_20040724_0084.14	(c4 / certain :mod-of (t / thing))
PROXY_XIN_ENG_20041219_0059.4	(g2 / govern-01 :ARG0 (g / government-organization))
wb.eng_0003.98	(s / spend-01 :ARG1 (t / thing))
DF-200-192400-625_7744.13	(g / get-05 :ARG0 (y / you))
ENG_NA_020001_20161020_G0023FSV5_0001.4	(b / be-located-at-91 :snt1-of (m / multi-sentence))
NW_AFP_ENG_0010_2003_0401.3	(c2 / chairman :ARG2-of (h / have-org-role-91))
NW_AFP_ENG_0010_2003_0401.3	(g / good-02 :ARG2-of (h2 / have-degree-91 :ARG3 (m / most)))
PROXY_XIN_ENG_20020905_0122.4	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_LTW_ENG_20070930_0021.17	(o / official :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_LTW_ENG_20070930_0021.17	(l / large :ARG2-of (h2 / have-degree-91 :ARG3 (m / most)))
PROXY_LTW_ENG_20070930_0021.17	(m2 / most :ARG3-of (h3 / have-degree-91))
PROXY_NYT_ENG_20050716_0171.43	(m2 / more :ARG3-of (h2 / have-degree-91))
PROXY_NYT_ENG_20050716_0171.43	(o / oppose-01 :ARG0 (p3 / person))
PROXY_NYT_ENG_20050716_0171.43	(s / say-01 :ARG0 (p2 / person))
PROXY_XIN_ENG_20040403_0262.6	(p3 / president :ARG2-of (h / have-org-role-91 :ARG0 (p2 / person)))
PROXY_XIN_ENG_20041010_0024.7	(c2 / chancellor :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
wb.eng_0003.28	(e / enough :ARG3-of (h / have-quant-91))
NW_AFP_ENG_0012_2003_0419.11	(l / large :ARG2-of (h / have-degree-91 :ARG3 (m2 / most)))
PROXY_NYT_ENG_20050716_0171.36	(d / depend-01 :polarity (x5 / -))
DF-199-194215-653_0484.21	(w2 / walk-01 :direction (o / out-05))
DF-199-194215-653_0484.21	(i / include-91 :ARG1 (p3 / person))
DF-199-194215-653_0484.21	(h3 / have-degree-91 :ARG3 (m / more))
DF-199-194215-653_0484.21	(x0 / - :polarity-of (h / have-03))
PROXY_NYT_ENG_20040724_0084.40	(s2 / smuggle-01 :ARG0 (p2 / person))
PROXY_NYT_ENG_20040724_0084.40	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_NYT_ENG_20040724_0084.40	(c / capable-01 :polarity (x1 / -))
PROXY_XIN_ENG_20031107_0242.13	(l / large :ARG2-of (h2 / have-degree-91 :ARG3 (m2 / most)))
PROXY_NYT_ENG_20050716_0171.10	(d / detract-01 :ARG0 (p / person))
PROXY_NYT_ENG_20050716_0171.10	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_NYT_ENG_20050716_0171.10	(m3 / more :ARG3-of (h2 / have-degree-91))
wb.eng_0003.70	(e2 / enough :ARG3-of (h / have-degree-91))
wb.eng_0003.70	(w2 / work-01 :ARG0 (p / person))
PROXY_XIN_ENG_20040403_0262.4	(p2 / president :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_XIN_ENG_20040403_0262.4	(l / lead-02 :ARG0 (p3 / person))
DF-200-192400-625_6344.9	(o / one :mod-of (m / minute))
DF-200-192400-625_6344.9	(m2 / mummy :ARG2-of (h2 / have-org-role-91 :ARG0 (p / person)))
DF-200-192400-625_6344.9	(m3 / most :ARG3-of (h4 / have-degree-91))
PROXY_XIN_ENG_20040429_0189.12	(t2 / technology :mod-of (e4 / exchange-01))
ENG_DF_000170_20050903_C00020J0V_0001.62	(s / survive-01 :ARG0 (p / person))
DF-200-192400-625_6304.16	(a2 / and :snt1-of (m / multi-sentence))
DF-200-192400-625_7046.4	(r / resemble-01 :ARG1 (t / thing))
DF-200-192400-625_7046.4	(c / credible :polarity (x0 / -))
DF-200-192400-625_7046.4	(m3 / more :ARG3-of (h / have-degree-91))
PROXY_LTW_ENG_20080727_0030.24	(o / official :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_LTW_ENG_20080727_0030.24	(a5 / administrate-01 :ARG0 (g / government-organization))
nw.chtb_0322.3	(s / strong-02 :ARG2-of (h / have-degree-91 :ARG3 (m / more)))
NW_AFP_ENG_0018_2003_0616.2	(m / mother :ARG2-of (h / have-rel-role-91))
NW_AFP_ENG_0018_2003_0616.2	(p3 / parent :ARG2-of (h3 / have-rel-role-91 :ARG0 (p2 / person)))
NW_AFP_ENG_0018_2003_0616.2	(k / know-01 :polarity (x3 / -))
NW_AFP_ENG_0018_2003_0616.2	(f / full-09 :ARG1 (t2 / term))
PROXY_XIN_ENG_20021020_0012.13	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_XIN_ENG_20021020_0012.13	(s / solve-01 :ARG2 (t2 / thing))
PROXY_XIN_ENG_20021020_0012.13	(m2 / member :ARG2-of (h / have-org-role-91 :ARG0 (p4 / person)))
NW_XIN_ENG_0194_2007_0704.6	(x0 / 1 :quant-of (p / person :ARG1-of (i / include-91)))
PROXY_XIN_ENG_20020725_0113.17	(o / officer :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
NW_AFP_ENG_0009_2003_0330.6	(i / include-91 :ARG2 (p3 / person))
DF-199-194215-653_0484.19	(m / meet-03 :ARG0 (y / you) :mode (i / imperative))
NW_XIN_ENG_0192_2005_0906.3	(a / and :op1 (p / person))
NW_XIN_ENG_0192_2005_0906.3	(o2 / official :ARG2-of (h2 / have-org-role-91 :ARG0 (p2 / person)))
NW_XIN_ENG_0192_2005_0906.3	(g2 / good-02 :ARG2-of (h4 / have-degree-91 :ARG3 (m / most)))
NW_XIN_ENG_0192_2005_0906.3	(e / evacuate-01 :ARG2 (p3 / person))
NW_XIN_ENG_0192_2005_0906.3	(g / gulf :mod-of (c4 / coast))
NW_XIN_ENG_0192_2005_0906.3	(o / official :ARG2-of (h / have-org-role-91))
PROXY_NYT_ENG_20050716_0171.38	(d / do-02 :ARG1 (t / thing))
PROXY_NYT_ENG_20070828_0223.18	(g2 / govern-01 :ARG0 (g / government-organization))
wb.eng_0003.83	(e / exist-01 :ARG1 (t / thing))
wb.eng_0003.83	(b2 / before :op1 (n4 / now))
wb.eng_0003.97	(e / easy-05 :ARG2-of (h2 / have-degree-91 :ARG3 (m2 / more)))
wb.eng_0003.97	(g / get-05 :ARG2 (w / work-01))
NW_AFP_ENG_0010_2003_0401.2	(b2 / banker :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
NW_AFP_ENG_0010_2003_0401.2	(i / include-91 :ARG1 (t / thing))
NW_AFP_ENG_0010_2003_0401.2	(m / most :ARG3-of (h2 / have-degree-91))
PROXY_NYT_ENG_20050716_0171.65	(s / say-01 :ARG0 (p / person))
PROXY_XIN_ENG_20030624_0298.19	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_XIN_ENG_20041219_0059.6	(g2 / govern-01 :ARG0 (g / government-organization))
bolt12_91455_5331.1	(s / shoot-02 :ARG0 (y / you) :mode (i / imperative))
NW_AFP_ENG_0015_2003_0514.1	(m / minister :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
NW_AFP_ENG_0015_2003_0514.1	(s2 / sheik :ARG2-of (h2 / have-org-role-91 :ARG0 (p4 / person)))
PROXY_NYT_ENG_20050716_0171.48	(s3 / side-01 :ARG1 (t2 / thing))
PROXY_XIN_ENG_20030709_0070.4	(m / minister :ARG2-of (h2 / have-org-role-91 :ARG0 (p / person)))
PROXY_LTW_ENG_20070930_0021.31	(g2 / govern-01 :ARG0 (g / government-organization))
NW_XIN_ENG_0189_2003_0324.7	(r / report-01 :ARG1 (t / thing))
NW_XIN_ENG_0189_2003_0324.7	(o2 / other :mod-of (p2 / person))
PROXY_NYT_ENG_20020406_0118.21	(g / general :ARG2-of (h / have-org-role-91 :ARG0 (p2 / person)))
PROXY_NYT_ENG_20070618_0031.5	(s2 / secretary :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_NYT_ENG_20070618_0031.5	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_XIN_ENG_20021123_0156.5	(m / minister :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_XIN_ENG_20021123_0156.5	(m2 / member :ARG2-of (h2 / have-org-role-91))
bolt12_9145_5531.2	(o2 / obligate-01 :ARG1 (p / person))
NW_AFP_ENG_0017_2003_0607.3	(p2 / president :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
NW_AFP_ENG_0017_2003_0607.3	(m / marry-01 :polarity (x0 / -))
NW_AFP_ENG_0017_2003_0607.3	(m2 / minister-01 :ARG2-of (h2 / have-org-role-91 :ARG0 (p3 / person)))
wb.eng_0003.39	(a / all :mod-of (y / you))
PROXY_XIN_ENG_20030624_0298.11	(c2 / claim-01 :ARG1 (t / thing))
PROXY_XIN_ENG_20030624_0298.11	(g2 / govern-01 :ARG0 (g / government-organization))
NW_XIN_ENG_0194_2007_0704.8	(g / governor :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
NW_XIN_ENG_0209_2008_0513.6	(d / daughter :ARG2-of (h3 / have-rel-role-91 :ARG0 (p / person)))
NW_XIN_ENG_0209_2008_0513.6	(d3 / daughter :ARG2-of (h4 / have-rel-role-91 :ARG0 (p2 / person)))
PROXY_NYT_ENG_20040724_0084.12	(r / relative :ARG2-of (h / have-rel-role-91 :ARG0 (p / person)))
NW_AFP_ENG_0014_2003_0502.8	(e / executive :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
NW_AFP_ENG_0014_2003_0502.8	(h2 / hold-01 :ARG0 (p2 / person))
PROXY_NYT_ENG_20081128_0005.22	(f / farm-01 :ARG0 (p3 / person))
wb.eng_0003.85	(c2 / close-10 :ARG2-of (h / have-degree-91 :ARG3 (m / more)))
PROXY_XIN_ENG_20020725_0113.14	(c4 / criminal-03 :ARG2 (p4 / person))
NW_AFP_ENG_0017_2003_0607.6	(s / secretary :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
DF-199-194215-653_0484.31	(t / try-01 :mode (i / imperative))
PROXY_XIN_ENG_20020701_0314.3	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_XIN_ENG_20020701_0314.3	(l / lead-02 :ARG0 (p2 / person))
NW_XIN_ENG_0209_2008_0513.8	(d / daughter :ARG2-of (h / have-rel-role-91 :ARG0 (p / person)))
NW_AFP_ENG_0015_2003_0514.9	(m / minister :ARG2-of (h / have-org-role-91 :ARG0 (p2 / person)))
NW_AFP_ENG_0015_2003_0514.9	(s / secretary :ARG2-of (h2 / have-org-role-91 :ARG0 (p4 / person)))
DF-200-192400-625_7557.29	None
NW_XIN_ENG_0191_2005_0405.6	(i2 / include-91 :ARG1 (p3 / person))
NW_XIN_ENG_0191_2005_0405.6	(s2 / survive-01 :ARG0 (p2 / person))
nw.chtb_0325.5	(c2 / compete-01 :ARG0 (p / person))
NW_XIN_ENG_0191_2005_0405.4	(t / tour-01 :ARG0 (p2 / person))
NW_XIN_ENG_0191_2005_0405.4	(s2 / state :mod-of (o / organization))
PROXY_NYT_ENG_20070828_0223.26	(u / usual :polarity (x0 / -))
PROXY_LTW_ENG_20080727_0030.13	(e / expert-01 :ARG1 (p / person))
PROXY_LTW_ENG_20080727_0030.13	(c / claim-01 :ARG1 (t / thing))
